SampleID,Season,substrate_type,HRT_d,T_C,Q_total_Tpy,substrate_avg_pH,substrate_avg_ALK,substrate_avg_VS,substrate_avg_COD,substrate_avg_sCOD,substrate_avg_TC,substrate_avg_Protein,substrate_avg_Lipid,substrate_avg_TVFAs,substrate_avg_HAc,substrate_avg_HPro,BAC_F::009E01-B-SD-P15,BAC_F::Acholeplasmataceae,BAC_F::Aminicenantales,BAC_F::Anaerolineaceae,BAC_F::Anaerovoracaceae,BAC_F::Atopobiaceae,BAC_F::Bacteroidales_UCG-001,BAC_F::Bacteroidetes_vadinHA17,BAC_F::Brachyspirales_Incertae_Sedis,BAC_F::Caldatribacteriaceae,BAC_F::Caldicoprobacteraceae,BAC_F::Chitinophagaceae,BAC_F::Christensenellaceae,BAC_F::Cloacimonadaceae,BAC_F::Comamonadaceae,BAC_F::Competibacteraceae,BAC_F::Coprothermobacteraceae,BAC_F::D8A-2,BAC_F::DTU014,BAC_F::Desulfotomaculales,BAC_F::Dethiobacteraceae,BAC_F::Dysgonomonadaceae,BAC_F::Fermentibacteraceae,BAC_F::Gracilibacteraceae,BAC_F::Hungateiclostridiaceae,BAC_F::Incertae_Sedis,BAC_F::Intrasporangiaceae,BAC_F::Kosmotogaceae,BAC_F::LD1-PA32,BAC_F::Lachnospiraceae,BAC_F::Lactobacillaceae,BAC_F::Lentimicrobiaceae,BAC_F::MBA03,BAC_F::Marinilabiliaceae,BAC_F::Methylophilaceae,BAC_F::Paludibacteraceae,BAC_F::Pedosphaeraceae,BAC_F::Peptostreptococcales-Tissierellales,BAC_F::Petrotogaceae,BAC_F::Prevotellaceae,BAC_F::Prolixibacteraceae,BAC_F::Rhodanobacteraceae,BAC_F::Rhodobacteraceae,BAC_F::Rhodocyclaceae,BAC_F::Rikenellaceae,BAC_F::Ruminococcaceae,BAC_F::SBR1031,BAC_F::SC-I-84,BAC_F::SJA-15,BAC_F::SJA-28,BAC_F::ST-12K33,BAC_F::Saprospiraceae,BAC_F::Sedimentibacteraceae,BAC_F::Smithellaceae,BAC_F::Spirochaetaceae,BAC_F::Synergistaceae,BAC_F::Syntrophomonadaceae,BAC_F::Syntrophorhabdaceae,BAC_F::Thermacetogeniaceae,BAC_F::UCG-010,BAC_F::W27,BAC_F::Williamwhitmaniaceae,BAC_F::Xanthomonadaceae,BAC_F::unidentified,ARC_F::Bathyarchaeia,ARC_F::Methanofastidiosaceae,ARC_F::Methanomassiliicoccaceae,ARC_F::Methanomethylophilaceae,ARC_F::Methanomicrobiaceae,ARC_F::Methanomicrobiales,ARC_F::Methanoregulaceae,ARC_F::Methanosaetaceae,ARC_F::Methanosarcinaceae,ARC_F::Methanospirillaceae,ARC_F::SCGC_AAA011-D5,ARC_F::unidentified
4-31,Spring,FW+Aww,30.0,41.2,40415.0,5.44,6.052,47.95,100.36,39.3,22.74,16.94,10.1,8.61,2.31,1.61,0.0,1.22743748040607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5615687722834624,0.0,0.0,0.0,0.0,0.0,1.013009529115438,0.0,0.0,1.6091836764976044,0.0,0.0,1.9716288717513568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0590003334682123,0.0,1.1279484090931353,0.0,0.0,0.0,0.0,0.0,0.0,2.23702422860818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2104890775494839,0.0,1.270402769333116,0.0,1.0235814949324191,0.0,0.0,0.0,1.7581894779177973,0.0,0.0,2.0312561647915155,0.0,0.0,1.4102758273615272,1.6733600071664616,2.3073469314945725,0.0,0.0,1.047785136266012,2.744611357626316,0.0,0.0,0.0
1-32,Summer,(HM)MSC,16.6,37.0,261716.0,5.88,0.579,20.97,48.62,4.2,9.79,10.26,0.0,0.46,0.15,0.18,1.273917720165072,0.0,0.0,0.0,0.0,0.0,0.0,1.3600102379721684,0.0,0.0,0.0,0.0,1.067809237493444,2.0763486681686505,1.3646485862537046,0.0,0.0,0.0,1.2874761874030023,0.0,0.0,0.0,0.0,1.1365618591564204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0046253625692094,0.0,0.0,0.0,1.093686146241558,0.0,0.0,1.1812172355163868,0.0,0.0,0.0,0.0,1.3318402638617157,0.0,0.0,1.0859198362253968,0.0,0.0,0.0,0.0,1.006273645982185,1.0199675916556934,1.3830612122330925,1.7752327120305869,1.1081253002397806,1.139403996520814,1.0719136407735403,0.0,0.0,0.0,1.2231503890545712,0.0,1.452123229614891,0.0,2.002045217971072,1.539894235641827,0.0,1.1704842496172783,0.0,2.144786488545046,2.0326993424608517,0.0,2.4069504736724645,0.0,1.3335169614197118
2-32,Fall,(HM)MSC,16.6,37.0,261716.0,5.4,0.74,28.9,62.21,3.2,11.72,13.799,4.28,1.29,0.58,0.39,1.1947412581181733,0.0,0.0,0.0,0.0,0.0,0.0,1.6174076980155607,0.0,0.0,0.0,0.0,1.1896400810563676,1.948449683689921,1.2913529886233797,0.0,0.0,0.0,1.137123255675075,0.0,0.0,0.0,0.0,1.2811989143859877,1.1658314686507494,0.0,0.0,0.0,0.0,0.0,0.0,1.0756232868845335,0.0,0.0,0.0,0.0,1.1666099875945108,0.0,1.021574448140235,0.0,1.0878177452933064,0.0,0.0,1.4412310186968322,0.0,1.12991651979516,1.1482951727776254,0.0,0.0,0.0,0.0,1.1046881678850027,1.126044675822789,1.287609479769775,1.6494230527770704,1.105603024294568,1.124310960634127,1.1264768557817695,0.0,0.0,0.0,1.3065645666553733,0.0,1.4326995716920945,0.0,2.0510545907087923,1.4162118793620309,0.0,1.0919674675903794,0.0,2.1210697904067195,2.282485068394767,0.0,2.2875715525728997,1.0014130234938368,0.0
3-32,Winter,(HM)MSC,16.6,37.0,261716.0,5.84,0.776,20.32,37.7,1.6,12.34,11.91,4.45,0.06,0.0,0.0,1.5024581492351206,0.0,0.0,0.0,0.0,0.0,0.0,1.310464497804554,0.0,0.0,0.0,0.0,0.0,2.3058564950708527,1.4419457243047793,0.0,0.0,0.0,1.127969043200669,0.0,0.0,0.0,0.0,0.0,1.2130988924501385,0.0,0.0,0.0,0.0,1.2364205943448567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0989024375154177,0.0,1.0090186260617162,0.0,0.0,1.2360605941336504,0.0,0.0,1.1658304191524895,0.0,0.0,0.0,0.0,0.0,1.2396465343113627,1.2775079523073338,1.5012534511002908,1.2331692045232698,0.0,1.0016554775438837,0.0,0.0,0.0,1.3947607641351103,0.0,1.3505931836808374,0.0,1.9903190385808653,1.3986549514870825,0.0,1.0094611929761361,0.0,2.455705748130691,2.1917887731268184,0.0,2.1038016929677785,0.0,0.0
4-32,Spring,(HM)MSC,16.6,37.0,261716.0,5.27,0.878,25.98,54.21,2.3,10.28,13.18,2.5,0.66,0.31,0.15,1.4914138533753236,0.0,0.0,0.0,0.0,0.0,0.0,1.4385404835060316,0.0,0.0,0.0,0.0,1.0304820114282152,2.264302033517444,1.2419036391365252,1.0821809622113234,0.0,0.0,1.2698829865961176,0.0,0.0,0.0,0.0,0.0,1.1075193375569228,0.0,1.0033799303991087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1229329998778041,0.0,1.38954312927469,0.0,0.0,0.0,0.0,1.179955885904623,1.162207132256375,0.0,0.0,0.0,0.0,1.1121534108798772,0.0,0.0,1.1697007965672246,1.396573082769565,1.339701839456799,1.1632146816483329,1.232283859947146,1.0840505590949934,0.0,0.0,0.0,1.3733235089748967,0.0,1.4456693781432164,0.0,2.093054794610175,1.4995679298548368,0.0,1.0729266742533563,0.0,2.3837315606329508,2.1518574326540723,0.0,2.1285874854551983,0.0,0.0
2-32',Fall,Fww,8.96,29.5,26626.0,4.9,,48.88,,,,,,,,,0.0,0.0,0.0,0.0,1.4257609268951188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3743073909140582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6127276567149575,2.1612709878677387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0077013043568699,0.0,0.0,0.0,0.0,0.0,1.417827482474451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0440623359521424,0.0,0.0,1.876002282477187,1.2405176466018697,1.7912340271014655,2.0998280690182347,0.0,0.0,1.8059203681025817,1.8660628478634937,2.159024221883602,0.0,1.7539799638739677
3-32',Winter,Fww,8.96,29.5,26626.0,5.58,7.338,24.67,91.2,64.1,3.7,10.04,3.98,6.550555555555556,1.5455555555555556,0.5633333333333334,0.0,0.0,0.0,0.0,0.0,2.4277511474383155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.201906314403142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8921874155976497,0.0,0.0,0.0,0.0,0.0,2.0760873964616495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8021825972220307,1.7145931169153097,0.0,0.0,2.0563311498527486,1.3275581388935644,2.5907163061269514,0.0,1.8747781903657526
4-32',Spring,Fww,8.96,29.5,26626.0,6.26,9.004,41.4,132.3,5.4,3.2,7.66,11.7,9.07,2.14,0.78,0.0,0.0,0.0,0.0,0.0,1.8428851604484378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1994741803923188,1.8469424256341755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.339636685811992,0.0,0.0,0.0,0.0,0.0,2.071468473019991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.415274002365064,0.0,1.102294337749041,1.4093522239570622,0.0,1.5777982258764431,2.200686042609343,0.0,2.7349697262664066,0.0,1.3548761603244162
1-33,Summer,(HM+Aww)1SC,20.0,36.0,414670.0,5.51,0.2499,7.43,23.68,1.3,1.5,3.783,1.25,0.44,0.4,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4600093710580755,0.0,0.0,0.0,0.0,0.0,1.790012406662104,1.2896019858357746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3875899915734102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3653410758814601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4788916244942456,1.0938223496204313,1.120083224552046,0.0,1.0159917935390275,0.0,0.0,0.0,0.0,0.0,1.7507662167188038,0.0,1.9675794848902155,1.156369477033874,0.0,0.0,0.0,2.2705354023833473,2.0150058236512107,0.0,1.2131902071176714,0.0,1.7034095012267825
2-33,Fall,(HM+Aww)1SC,20.0,36.0,414670.0,6.76,0.2013,9.17,24.42,1.2,2.8,16.206,0.97,0.02,0.01,0.0,0.0,0.0,1.1234898996992175,0.0,0.0,0.0,0.0,1.7925048981383616,0.0,0.0,0.0,0.0,0.0,0.0,1.3452627266057098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3320551331382267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2940530345355397,0.0,0.0,0.0,0.0,1.5093160911224095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0714676398247363,0.0,1.175789955866321,0.0,0.0,0.0,1.0770178737026417,0.0,0.0,0.0,0.0,0.0,1.8673311222382287,0.0,1.7715718569709953,1.3245589085836962,0.0,0.0,0.0,2.103299515622247,1.9442314098427418,0.0,1.2406760708601419,0.0,2.6180350431624557
3-33,Winter,(HM+Aww)1SC,20.0,36.0,414670.0,6.1,0.296,7.92,11.29,0.1,3.79,6.73,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.594132427366099,0.0,0.0,0.0,0.0,0.0,1.1601383320547867,1.4060739462808924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3190819251230694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.206540116535997,0.0,0.0,0.0,0.0,1.1997805222101119,0.0,0.0,1.0703107654266066,0.0,0.0,0.0,0.0,0.0,0.0,1.402673500722852,0.0,1.2428514442056013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7970730457511228,0.0,1.9795397589808608,1.2643317200411979,0.0,0.0,0.0,2.5451252534246676,2.2887054869850902,0.0,1.2886749555326342,0.0,0.0
4-33,Spring,(HM+Aww)1SC,20.0,36.0,414670.0,6.47,0.2525,7.75,10.89,0.1,2.79,8.54,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.433044176000251,0.0,0.0,0.0,0.0,1.0978244540767823,1.2894822118091616,1.469384851412488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1164910460590713,0.0,0.0,1.9867597571403697,1.0220973707463854,1.0518048650676939,0.0,1.219445340303613,0.0,0.0,0.0,0.0,0.0,0.0,1.3150697240392735,0.0,1.552210942421666,0.0,0.0,1.1075149298461147,1.73010221758355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2240760032584208,0.0,1.4354661691127903,0.0,1.0416084609775427,0.0,0.0,0.0,1.208920947595668,0.0,1.5928007450024686,0.0,1.8282978158542496,1.1896714430090174,0.0,0.0,0.0,2.7374123883257258,2.1704136699435006,0.0,1.6184863514476955,0.0,0.0
1-34,Summer,Fww,35.0,37.0,20518.0,3.72,,42.7,101.31,49.2,12.06,15.965,8.8,22.48,21.19,0.59,0.0,0.0,0.0,0.0,1.0335458296433493,0.0,0.0,1.2629833391336462,0.0,0.0,0.0,0.0,1.5129438451349722,2.0364895325280448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4476050648691083,0.0,0.0,1.8065828908547712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.194619575450392,0.0,0.0,1.4669858808356344,0.0,0.0,0.0,1.451041676210966,0.0,0.0,0.0,0.0,0.0,1.9453230287528192,0.0,1.9289150514123556,0.0,0.0,1.254237602372543,1.371446041609024,0.0,0.0,0.0,0.0,0.0,0.0,1.4286105858328708,0.0,1.814004364123213,0.0,0.0,2.023942753800137,0.0,0.0,2.7261876740622566,0.0,1.9267734894448207,0.0,1.1657600997986481
2-34,Fall,Fww,35.0,37.0,20518.0,3.71,,11.0,134.43,55.9,2.39,12.545,12.07,3.44,3.32,0.11,0.0,0.0,0.0,0.0,1.0273284228579094,0.0,0.0,1.050315350155135,0.0,0.0,0.0,0.0,1.5619169457342352,1.791205160693193,0.0,0.0,0.0,0.0,1.040410799220083,0.0,0.0,1.8609639791876227,0.0,0.0,1.784605987387495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0662257136822617,0.0,1.5843591594137685,0.0,0.0,1.0789605442071335,0.0,0.0,0.0,1.3217917714649536,0.0,0.0,0.0,0.0,0.0,1.9396179045248645,0.0,2.022379959824934,0.0,1.0250015032237743,1.1579368703435067,1.3548292736899112,0.0,0.0,0.0,0.0,0.0,0.0,1.1738027162355518,0.0,1.7326444840253932,0.0,0.0,2.210797616141829,0.0,0.0,2.743670265737268,0.0,1.6582700939878134,0.0,0.0
3-34,Winter,Fww,35.0,37.0,20518.0,3.81,,34.77,68.7,20.1,27.31,12.39,7.9,1.84,1.84,0.0,0.0,1.3131271297313498,0.0,0.0,0.0,1.2848423165248932,0.0,1.1565583875431955,0.0,0.0,0.0,0.0,1.6796909351598128,1.7684987836754256,0.0,0.0,0.0,0.0,1.0783649807891982,0.0,0.0,1.8023454874350835,0.0,0.0,1.8431718291982628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2447210750386002,0.0,1.129884825152279,0.0,0.0,1.4854381391790759,0.0,0.0,0.0,1.222709752914813,0.0,0.0,0.0,0.0,0.0,1.9984259084552587,0.0,1.7148622865795964,0.0,1.2408757369251655,1.1972965094676071,1.1394845302834398,0.0,0.0,0.0,0.0,0.0,0.0,1.1551243384277978,0.0,2.1515568552332955,0.0,0.0,1.4895697743699121,0.0,0.0,2.862470409652041,0.0,1.3832596251897245,0.0,1.0625193274862996
4-34,Spring,Fww,35.0,37.0,20518.0,3.64,,46.48,115.32,33.7,20.57,14.95,11.7,1.74,1.74,0.0,0.0,0.0,0.0,0.0,0.0,1.4141140341175467,0.0,1.1573188931522538,0.0,0.0,0.0,0.0,1.6385120767792585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7850811066259151,0.0,0.0,1.823416270063052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.229056827474048,0.0,0.0,1.0686482307721292,0.0,1.2419908128510826,0.0,0.0,0.0,1.5622131908848218,0.0,0.0,0.0,0.0,0.0,2.2270975638636896,0.0,1.4210308340784634,0.0,1.233079980541502,1.154890088805256,1.214131452444627,0.0,0.0,0.0,0.0,0.0,0.0,1.4215210419938629,0.0,1.8127011364092918,0.0,1.246812547782325,2.185442739687039,0.0,0.0,2.63175958485678,1.413180125410918,1.7497905790101231,1.111853431491553,0.0
